"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000111261.14",2733.34202646968,1.30322002008122,0.380367114981958,3.42621632825182,0.000612052705665001,0.0404590492655412
"ENSG00000111291.8",69.664985673293,2.65293714076493,0.654737527051201,4.05190940057033,5.08013380454532e-05,0.0113957394941797
"ENSG00000111700.13",89.7512672796387,6.41387963117437,1.52237910038537,4.21306337531222,2.5193033783956e-05,0.00766064172850583
"ENSG00000111701.7",272.059424536786,3.86878329307172,1.10983509978726,3.48590821628666,0.000490469256488796,0.0366876215990634
"ENSG00000112761.21",186.291756556813,4.94371554039704,1.31140288879792,3.76979155881579,0.000163383943589279,0.0200631817227853
"ENSG00000113303.12",539.237971105847,3.65826158388968,1.08586496472102,3.36898390015702,0.000754458355803114,0.0450813576927158
"ENSG00000114248.10",206.163420474755,5.30726235484658,1.07504581682357,4.93677783010952,7.9423861674509e-07,0.000905663676019287
"ENSG00000114346.14",1659.482679153,1.64701757541256,0.466199139005399,3.5328627567317,0.000411085817987278,0.0335826435249488
"ENSG00000114771.14",539.393352909473,3.79704298899399,0.957156475402902,3.96700339659267,7.27819556623601e-05,0.0131041038198145
"ENSG00000115507.10",107.589815265899,2.25027789358414,0.614400104422699,3.66256105327088,0.000249706212875794,0.0257544687657094
"ENSG00000115616.3",564.730372094509,3.6772656869431,0.909305841709177,4.04403614083368,5.25388150507709e-05,0.0114113472340829
"ENSG00000115648.14",9777.54570545375,2.27534417065975,0.547596442434652,4.15514783212143,3.25077290302871e-05,0.0088704820373346
"ENSG00000117472.10",14260.4645613666,2.87648240320828,0.609377831694399,4.72035944466524,2.35428243374713e-06,0.00192302419738738
"ENSG00000117650.13",411.826473577131,1.98948101662526,0.533416608860455,3.72969454564868,0.00019171203670395,0.0220444676826765
"ENSG00000117983.17",16694.8616676539,4.78856734616552,1.0013228367343,4.78224122180504,1.73351476447104e-06,0.00151521720960497
"ENSG00000119946.11",438.183213710685,2.5434284251803,0.665856608923755,3.81978400618614,0.000133568586614447,0.0185166360562109
"ENSG00000121057.13",4071.54601189394,1.08195547198698,0.320358601964096,3.37732611315442,0.000731942152459435,0.0443165063857464
"ENSG00000121075.11",12.3202419617262,3.69620680812158,1.11361106945173,3.3191182357242,0.000903021855744375,0.049724344318222
"ENSG00000121957.15",426.858204158987,1.21030544178965,0.354003499669117,3.41890812639114,0.0006287295122874,0.0410654906032679
"ENSG00000122133.17",131.246684401887,4.55566290921255,1.19075801828688,3.82585112949033,0.00013032103195522,0.0184082769547307
"ENSG00000123843.13",730.470678112818,2.72791664185556,0.802613129579478,3.39879394109193,0.000676836890799514,0.04238671668309
"ENSG00000124102.5",1715.62546791052,3.74166062177557,0.96329259997802,3.88424101032329,0.000102650046245887,0.0160912312035378
"ENSG00000124635.9",102.288496457993,2.66331860971364,0.744480470026207,3.57741904179151,0.00034700364394501,0.0306320020309256
"ENSG00000124664.11",1620.41922618422,4.03336512765837,0.834550995430623,4.83297623481616,1.34506849410105e-06,0.00134847246581653
"ENSG00000126233.2",11.4057934750534,6.04156065844673,1.81162085668781,3.33489241755173,0.000853324057310659,0.048450040407512
"ENSG00000128298.17",2363.71137743513,2.97476607163709,0.695179638053088,4.27913291587219,1.87622800028763e-05,0.00641834146048395
"ENSG00000128408.9",70.492782459126,2.12793262823255,0.594676815244306,3.57830097572974,0.000345835068940198,0.0306320020309256
"ENSG00000128710.6",14.6897206345504,4.89525281370409,1.47570728829682,3.31722479961044,0.000909164329417367,0.0498619242548398
"ENSG00000130720.13",560.010713384354,5.33979255301802,1.07511653978593,4.96671044990272,6.80981468717688e-07,0.000810279124104216
"ENSG00000130762.15",3074.0438621191,1.62567356428114,0.483641679204692,3.36131817041581,0.000775714121208476,0.0455557260839321
"ENSG00000131187.10",330.834245339589,2.12812905910428,0.62876092080682,3.38463951667588,0.000712717882549373,0.0438814223181611
"ENSG00000132437.18",472.133655617615,3.91841405083162,0.864353024136216,4.53334915412305,5.80557307472237e-06,0.00317762236671854
"ENSG00000132911.5",230.971761273033,4.04028397682998,1.21759873426409,3.31823930424165,0.000905868388070668,0.0497809240488554
"ENSG00000133710.16",464.00436895268,3.20248764654426,0.82376737522564,3.88761165209664,0.000101235424696755,0.0160912312035378
"ENSG00000134398.15",4480.92900854656,3.82925976350664,0.838498736864097,4.56680445080656,4.95215587703261e-06,0.00288352446567556
"ENSG00000134762.17",275.862757258272,3.30071918360076,0.99226947204417,3.32643427677056,0.000879647614007591,0.0491292168419301
"ENSG00000135750.15",3055.81929496929,2.10928333263614,0.508320373400664,4.14951562638544,3.33179543859402e-05,0.0088704820373346
"ENSG00000135773.13",826.0403000465,3.46779406839834,0.975047646063557,3.55653806498426,0.000375774054206191,0.0319372936070212
"ENSG00000136379.12",3859.87263845202,2.24117726405491,0.532555722814062,4.20834321751792,2.5724992476657e-05,0.0076941288231348
"ENSG00000136542.9",3725.9616673526,2.64606340527042,0.737968705608252,3.58560381376805,0.000336299186513962,0.0303829895602775
"ENSG00000137251.16",95.3308290843308,4.76587753093085,1.12649430245783,4.23071605469505,2.32948575337834e-05,0.00741291123403548
"ENSG00000137440.5",561.3633191832,4.48151003602455,1.01669974387613,4.40789924755853,1.04378076415863e-05,0.00460728196334343
"ENSG00000137460.9",924.288888229923,1.5659118862256,0.467554868919584,3.34915106294171,0.000810595869897959,0.0468997403202906
"ENSG00000137860.12",63.6449699491461,4.64949512197095,1.14535750835162,4.05942693706389,4.91932970817904e-05,0.0112824749138432
"ENSG00000138162.19",2788.00051910797,1.44125582217721,0.377205603981354,3.82087595455886,0.000132978527397395,0.0185166360562109
"ENSG00000139800.8",25.3043698852085,6.4710527862599,1.65589225436504,3.90789483385876,9.31038135011205e-05,0.0153492293017179
"ENSG00000139874.6",666.501489814479,3.08462019681925,0.861614788268734,3.5800455595908,0.000343534305872907,0.0306320020309256
"ENSG00000140284.11",288.486149638491,2.3153818568888,0.67103439945002,3.45046671047936,0.000559618179968306,0.0389811011358844
"ENSG00000141232.5",5272.70657672186,1.5459765977552,0.382257458008823,4.04433338150728,5.24722092980441e-05,0.0114113472340829
"ENSG00000142623.11",3161.19229541431,3.78200868220498,1.12061476136135,3.37494098115439,0.00073831522689259,0.0445054467276861
"ENSG00000143375.15",7325.35229783181,1.65581322630436,0.49377832630363,3.35335339381862,0.000798386971688627,0.046291220877548
"ENSG00000143590.14",327.683349314652,2.27292673572465,0.667626565300407,3.40448815828938,0.000662881743453499,0.0419932515580831
"ENSG00000143776.18",5189.42483139609,1.04749830773711,0.301508914468516,3.47418685641047,0.000512404067301834,0.0373945656262648
"ENSG00000143850.16",5488.86395945246,1.51148974627044,0.401917406849236,3.76069739830256,0.000169440302912534,0.0206092123102547
"ENSG00000144452.15",225.688580273991,4.21966340135018,0.861164293488162,4.89995165064073,9.58602425498598e-07,0.0010493629031448
"ENSG00000144820.8",126.92731441256,4.11110154719259,1.17178013120098,3.50842401038071,0.000450769988916245,0.0352917066021034
"ENSG00000145384.4",41.7467694976521,5.94042530389397,1.65355205114992,3.59252392433781,0.000327490576505856,0.0300752839168985
"ENSG00000145681.11",107.690683684319,3.49938176874938,0.93702413076267,3.73456953120422,0.000188036537011642,0.0218978549293515
"ENSG00000146054.18",420.304013368135,2.348363385905,0.681343199639747,3.44666738751729,0.000567546855604982,0.0392908253404721
"ENSG00000147676.14",10650.9377812279,1.77217916629013,0.507250400139102,3.4936969311491,0.000476381486363719,0.0362977576441222
"ENSG00000147689.16",2379.1341584793,4.4149922480547,1.09530916249875,4.03081832893893,5.55829941474732e-05,0.0117951585621935
"ENSG00000147804.10",2880.61000819121,2.15282013916981,0.644934957174247,3.33804225561333,0.000843709176206369,0.0482290151274544
"ENSG00000148826.9",41.5801576628189,5.75328032189304,1.70625316654566,3.37187964523497,0.00074657065391247,0.0449041738145551
"ENSG00000149260.18",7144.50898854831,1.94282750911146,0.547136276259156,3.55090238650383,0.000383912775993807,0.0323278182788385
"ENSG00000151012.13",850.307298086627,2.88661589510601,0.629904523411231,4.58262448961888,4.59176176856245e-06,0.00278348162239265
"ENSG00000151715.8",2400.24710378015,2.41304600407497,0.619238376556193,3.89679660600945,9.74734128793515e-05,0.0159733825764623
"ENSG00000156453.14",8108.681463822,1.41872283526759,0.399839576884279,3.54823013350226,0.000387829200014922,0.0325574285791668
"ENSG00000157214.14",2300.53798023394,1.3815166359087,0.385395577734841,3.58467173917395,0.000337502423587692,0.0303829895602775
"ENSG00000158373.8",741.77831252643,2.43996099970741,0.55941059695082,4.36166388875526,1.29077055263856e-05,0.0050114408364301
"ENSG00000159263.16",282.582405101877,3.9418807940639,0.860916073159417,4.57870507585932,4.67863319436044e-06,0.00278348162239265
"ENSG00000160181.9",10587.7355270322,5.27010532310732,1.14963598716565,4.58415131567026,4.55834058557494e-06,0.00278348162239265
"ENSG00000160182.3",21269.2433725192,4.26594032877696,1.1247705027622,3.79272066461619,0.000149005740102669,0.0196050004297584
"ENSG00000160606.11",445.715404340726,1.79955988332129,0.465195268873973,3.86839678674551,0.000109553290752587,0.0168435107192475
"ENSG00000160868.15",62.4988711873868,3.91869518046374,1.03503901361712,3.78603620627708,0.000153069381694639,0.0196344061631927
"ENSG00000161798.7",3666.54497088793,4.16976915140129,0.983752779472637,4.23863519210242,2.24882744428373e-05,0.00724043066678973
"ENSG00000162078.11",1822.1796898084,2.82120294080471,0.801378477533123,3.5204376207971,0.000430835319124083,0.0343751317156524
"ENSG00000162460.7",25.0982769736117,3.69888299840968,1.09050922413619,3.39188602585147,0.000694133075653055,0.0430756006380888
"ENSG00000162482.5",1384.42157037972,2.63084281915654,0.729960752782878,3.60408804052383,0.000313250868532651,0.0294595756671239
"ENSG00000162543.6",870.499735164873,1.74527422667334,0.518288598691483,3.36737916110756,0.000758862750256962,0.0451473845353963
"ENSG00000162545.6",7222.76224922435,1.42483153643785,0.391534395140786,3.6390967284637,0.00027359602520905,0.0269719635124302
"ENSG00000163283.7",110.700830140916,7.79809943106458,1.59666259408159,4.883999575095,1.03955298401946e-06,0.00109420948129463
"ENSG00000163286.9",96.1007241974484,6.33699148769338,1.40391555135345,4.51379819931775,6.36768100384376e-06,0.00339418493934337
"ENSG00000163295.5",35.269098427386,6.14489547735445,1.63746985335513,3.75267701250422,0.000174956210560608,0.0210001167298779
"ENSG00000163501.7",788.552121552913,3.64645279177934,0.905160702050429,4.02851425555612,5.61304577362971e-05,0.0117951585621935
"ENSG00000163586.10",109.103269141655,5.92920444952209,1.49001418374192,3.97929396526407,6.91202320793923e-05,0.0127811715629509
"ENSG00000163624.6",1949.82516164517,1.40774845594859,0.388481539938662,3.6237203347445,0.000290395598361164,0.0282820510332739
"ENSG00000163993.7",13816.4994664777,3.40703386833962,0.927899826180947,3.67176905546184,0.000240877307469948,0.0252570470250195
"ENSG00000164078.13",4159.41005777751,2.17894337175456,0.62915015422901,3.46331214751865,0.000533569017918671,0.037954849018364
"ENSG00000164237.9",2521.96342566775,1.83984449410931,0.424949012096017,4.32956529310297,1.49403969454782e-05,0.00552532220549866
"ENSG00000164379.7",3282.61166343351,2.13463420915769,0.632020122344416,3.3774782379388,0.000731537413488689,0.0443165063857464
"ENSG00000164816.8",22.6780962940925,20.7847300262711,3.16519847376302,6.56664351337205,5.14620484948512e-11,2.81672376231719e-07
"ENSG00000165807.8",216.863660363394,1.62610924670116,0.457013608769432,3.55811996732366,0.000373518719451251,0.0319372936070212
"ENSG00000166126.11",1493.80962931025,3.0861232606959,0.814489745223996,3.78902653936689,0.000151238757989861,0.0196344061631927
"ENSG00000166143.10",369.071532932094,4.15420101592586,0.813170671483818,5.1086458988315,3.2447580127822e-07,0.000493329402976725
"ENSG00000166391.15",166.31792041255,4.34220474611155,1.0905068652723,3.98182247575975,6.83888531630416e-05,0.0127319574456664
"ENSG00000166535.20",495.421520184173,6.3756095937832,1.35506536931145,4.70501994824268,2.53841132629741e-06,0.00193800130465292
"ENSG00000166589.13",46.0840307419076,3.93530624302288,1.15368638868823,3.41107105155105,0.000647082271397741,0.0415697195336666
"ENSG00000166866.13",823.745834034746,3.10767572282718,0.933079569861882,3.3305581037287,0.000866720729289602,0.0488734445107447
"ENSG00000166869.3",71.607977515546,6.33216672123563,1.62960840528533,3.88569836820824,0.000102036134711058,0.0160912312035378
"ENSG00000166897.16",461.755954874102,2.69110255482604,0.752109005489806,3.57807516621009,0.000346133918656592,0.0306320020309256
"ENSG00000166959.8",941.122069139358,3.45304150965954,0.933840203921097,3.69767921231125,0.000217579604293553,0.0238180041228067
"ENSG00000167653.5",8224.09876673829,6.62613634212659,1.17004478621374,5.66314761639915,1.4862119958219e-08,4.13871735488297e-05
"ENSG00000167656.5",1045.25645969071,6.2511451846543,1.42016907546921,4.40169082162908,1.07410542917702e-05,0.00461705829395329
"ENSG00000167754.13",68.8030543124904,5.70247533805213,1.67839388491958,3.39757871456101,0.000679850263411674,0.0424782241068203
"ENSG00000167755.15",1700.5361498325,3.67699969363995,1.05776340193922,3.47620241624812,0.00050856828304775,0.0373906844068663
"ENSG00000168078.10",237.900001927047,1.81606524764666,0.517680401145104,3.50808190464529,0.000451350067991969,0.0352917066021034
"ENSG00000168453.15",938.427653352089,2.1983479004413,0.599354979703825,3.66785623692929,0.000244592637149972,0.0253551768972851
"ENSG00000168631.13",12475.0300713724,5.33276260023281,1.26841410443818,4.20427570268533,2.61919523279645e-05,0.00770747483182155
"ENSG00000168907.13",199.289367557288,2.89488259223153,0.765512502811221,3.7816267945991,0.000155806828265203,0.0197405808756195
"ENSG00000169247.14",239.00308874296,2.5665037011685,0.594824167537076,4.31472667258183,1.59800493789765e-05,0.00567955858901884
"ENSG00000169684.13",113.804908072168,2.41566755953631,0.589910940770904,4.09496992271321,4.22223197585824e-05,0.010600901145258
"ENSG00000170231.16",156.46471471915,4.58105523805255,1.09327333283819,4.19021949996707,2.78684732678513e-05,0.0080281737675925
"ENSG00000170537.13",712.844658343358,1.83654782947534,0.550004742786161,3.3391490774642,0.000840354528890203,0.048213799564231
"ENSG00000170545.17",1288.73876504295,1.69095404254434,0.486708042881738,3.47426772019713,0.000512249658692375,0.0373945656262648
"ENSG00000170786.12",1830.5187487127,2.818662617139,0.819894932572156,3.43783392866736,0.000586387209554962,0.0397236969990595
"ENSG00000171243.8",159.360122625496,3.63811226396216,1.05362291719097,3.45295475696525,0.000554481992299581,0.0388101485256618
"ENSG00000171346.16",1024.92947459262,2.65926343911146,0.786898075479516,3.37942552152129,0.000726374854489418,0.0442732753737459
"ENSG00000172031.7",165.155644861912,2.00035633868984,0.599286063600937,3.33789897711,0.000844144343408142,0.0482290151274544
"ENSG00000172478.18",583.537235131973,3.08265633723105,0.710448541039735,4.33902831684278,1.43114083425578e-05,0.00536520975494217
"ENSG00000172818.10",343.517914175226,2.83848628102567,0.778569368190997,3.64577184383825,0.00026659042803865,0.0268227214857858
"ENSG00000172927.8",2781.56093116519,3.06391606063776,0.842029241681351,3.63872881008239,0.000273987132548529,0.0269719635124302
"ENSG00000173467.9",2098.91431858274,3.09084675223287,0.82858715432963,3.73026148918942,0.000191281145419769,0.0220444676826765
"ENSG00000173557.15",198.124821004703,3.33064704217464,0.718880721253687,4.63310107463471,3.60228551177965e-06,0.00243628563186379
"ENSG00000173702.7",10996.1625436151,3.73254600121606,0.773116736055377,4.82792032191721,1.3796626975139e-06,0.00134847246581653
"ENSG00000174564.13",570.602274204903,3.4256383376229,0.996740638200079,3.43684024342475,0.000588542631429712,0.0397694967761405
"ENSG00000174607.11",1383.9372349166,1.5901046770829,0.467713621486319,3.39973993494097,0.000674499729086653,0.0423372341420056
"ENSG00000175311.7",640.413751168828,3.15311388304957,0.771424560119195,4.08739110219978,4.36251337040208e-05,0.0107557570637652
"ENSG00000175318.12",183.817773688096,1.93655260411908,0.568939785252803,3.40379184988547,0.000664573753076981,0.0420032099317731
"ENSG00000175832.13",1752.45323438368,2.15101000007528,0.611996241693428,3.51474380647063,0.000440178413070554,0.0348160769667683
"ENSG00000177202.3",60.9372218467619,3.13958370463197,0.799184843702788,3.92848253989106,8.54835558157637e-05,0.0144409164938889
"ENSG00000178462.12",22.9574869039144,4.51732576806126,1.16588195583171,3.87459960716069,0.000106800152892348,0.0165129931311011
"ENSG00000178597.7",292.794484730931,5.54293871816634,1.40168170999823,3.95449172135759,7.66975273297313e-05,0.0135022640506065
"ENSG00000179066.8",37.8732416366088,3.78650402696469,0.882121894478254,4.29249523299076,1.76676344828107e-05,0.00612038168216559
"ENSG00000179148.10",45.5901098915968,2.55568030442616,0.753642390113074,3.39110477058319,0.000696114845565931,0.0431008483678797
"ENSG00000179292.5",210.181133556235,3.43854760895705,0.891790445791993,3.85577982493779,0.000115361284884854,0.0172518704013322
"ENSG00000179546.4",313.811803252704,2.78900230710432,0.695214751825762,4.01171335875698,6.02796637258564e-05,0.0120013518041846
"ENSG00000179674.4",1543.77585434723,2.91966889226807,0.847931408314967,3.44328428412637,0.000574694860668309,0.0392908253404721
"ENSG00000179869.15",143.401525111347,2.72675846009327,0.797515318794771,3.4190671900999,0.000628362083163471,0.0410654906032679
"ENSG00000179913.11",5301.50207848772,2.66741012390628,0.556814772703916,4.79048016444181,1.66382671518719e-06,0.00151521720960497
"ENSG00000180251.5",234.611086698619,5.79907838988829,1.28666642782089,4.50705658008785,6.57331098714506e-06,0.00339418493934337
"ENSG00000180596.7",172.419774079578,2.66713914431137,0.636345293507006,4.19133946856481,2.7731236951699e-05,0.0080281737675925
"ENSG00000180745.5",586.251660085963,3.70695317334715,0.853788272529747,4.34177101351318,1.41338797301469e-05,0.00536520975494217
"ENSG00000180818.5",203.801470492048,5.4313168558343,1.33156479082945,4.07889792013128,4.52496989061131e-05,0.0109008080176189
"ENSG00000181019.13",9950.23069926931,2.35436669636886,0.605506166188649,3.88826213147984,0.000100964552491694,0.0160912312035378
"ENSG00000181378.14",87.3016407471893,3.46983221110771,0.866487634119368,4.00447978075784,6.21541066536852e-05,0.0120776372692704
"ENSG00000182580.3",1871.71540850841,2.37161837287937,0.609015858144308,3.89418163938418,9.85308007006022e-05,0.0160079077087071
"ENSG00000183128.7",196.191708299711,4.43745207154492,1.10834332340947,4.00368006719659,6.23646917697481e-05,0.0120776372692704
"ENSG00000183856.11",1349.30281051502,2.30986833399704,0.612217005376119,3.77295683346456,0.000161324208017171,0.0200631817227853
"ENSG00000184678.10",1471.57585398803,2.23838013849796,0.556094098018606,4.0251823324028,5.69311865363371e-05,0.0117951585621935
"ENSG00000185015.8",605.54218416148,1.47857119135845,0.427984706084265,3.45472903666642,0.000550846123928086,0.0387717125016977
"ENSG00000185332.8",122.133251817816,2.64361663592687,0.698935564006698,3.78234671701659,0.0001553567615824,0.0197405808756195
"ENSG00000185499.16",34397.4202591995,2.52791717626608,0.706479396155099,3.57818952686216,0.000345982536805868,0.0306320020309256
"ENSG00000187837.4",2399.92297025857,2.07304375963446,0.624306206828682,3.32055606200841,0.000898383138415315,0.0495686519133305
"ENSG00000187908.20",11437.155371567,5.15388505332766,1.09560560222758,4.70414266123576,2.54934947080444e-06,0.00193800130465292
"ENSG00000188833.10",558.84102726434,3.21927696502929,0.840312901582755,3.83104550574635,0.000127599901042312,0.0182766714274482
"ENSG00000188993.3",462.978787899541,3.46390090967654,0.787920183819592,4.39625863229525,1.10132699705905e-05,0.00461705829395329
"ENSG00000189280.3",390.221288453832,3.60402879036843,0.927998370524233,3.88365853307748,0.000102896388373556,0.0160912312035378
"ENSG00000189366.9",81.4316848992345,3.32044960856104,0.787447108529256,4.21672715868215,2.47873581750134e-05,0.00766064172850583
"ENSG00000196420.7",37.586410560833,2.36666980569748,0.607869025635603,3.89338772973805,9.88539629031863e-05,0.0160079077087071
"ENSG00000196754.13",3824.68846779884,4.46738193980053,1.16544040687661,3.83321353321972,0.000126480071997357,0.0182177901597456
"ENSG00000198088.10",162.816529449998,1.71066975536805,0.483645454088243,3.53703263601012,0.000404649660282661,0.0332553971560228
"ENSG00000198380.13",6894.47361015609,1.02394386901032,0.297371957186614,3.44331011806788,0.000574639961109677,0.0392908253404721
"ENSG00000198610.11",44.7333811324572,3.24448747268911,0.926568760139926,3.50161543564144,0.000462446589665834,0.0355588598259482
"ENSG00000198734.12",3904.93884978522,2.75429532076867,0.799775435247008,3.44383585614631,0.000573523778529827,0.0392908253404721
"ENSG00000198788.9",783.713614041261,7.38649062992831,1.59694465353582,4.62538924788269,3.73895555005222e-06,0.00243628563186379
"ENSG00000203499.12",893.491285099891,2.22643591415826,0.553179077427362,4.02480137989423,5.7023423320833e-05,0.0117951585621935
"ENSG00000203697.12",7070.36854744361,3.66032718944868,0.807398893862352,4.53348055994823,5.80196083051201e-06,0.00317762236671854
"ENSG00000203711.14",29.6046009283179,1.86679333302186,0.543845624017507,3.43257948686145,0.000597868600727024,0.040035782565813
"ENSG00000204019.5",39.7166053478669,21.5645238801998,2.56507621166532,8.4069719964381,4.2073148049349e-17,3.83805280888844e-13
"ENSG00000204542.3",153.454066148216,5.24555563060259,1.45201176227322,3.61261235404204,0.000303127694643333,0.0288044986781392
"ENSG00000204610.13",932.939957544243,2.6952000601285,0.808669452057022,3.33288224659988,0.00085951311613248,0.0487004046567238
"ENSG00000204613.11",103.821328838159,2.72243492092946,0.691973132583171,3.93430726243152,8.34369907851122e-05,0.014271375792601
"ENSG00000204614.9",16.0240660577263,5.80954077486563,1.51092504865199,3.84502247814923,0.000120541388283287,0.0176409421023996
"ENSG00000204839.9",2016.33163481918,2.28598544641834,0.643045088484118,3.55493803989267,0.000378068171001759,0.0319589912399579
"ENSG00000205420.11",4402.31306881601,4.91055625497015,1.34950477608704,3.63878390205374,0.000273928534932516,0.0269719635124302
"ENSG00000206069.6",18.2444128086722,3.70084343696178,1.09997582519601,3.36447706594127,0.000766888575243139,0.0452315509454289
"ENSG00000215182.8",21003.0410640462,4.56325087375895,1.20177435395185,3.79709457000259,0.000146401947727796,0.019449427686731
"ENSG00000223572.10",317.478756141953,2.61624214976845,0.598990222850013,4.36775434717497,1.25530568645126e-05,0.0050114408364301
"ENSG00000224259.7",1619.87242562959,3.14670023247523,0.864276406307014,3.64084939668877,0.000271740063742036,0.0269719635124302
